frame_id,pair_idx,alice_symbol,bob_symbol,dimension,n_eff_pairs,processing_rule_version,pairing_path_tag
6,36,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
6,37,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
6,38,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
6,39,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
6,40,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
6,41,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
6,42,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
6,43,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
6,44,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
6,45,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
6,46,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
6,47,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
6,48,3,4,8,512,synthetic_qary_symmetric_v1,synthetic
6,49,5,7,8,512,synthetic_qary_symmetric_v1,synthetic
6,50,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
6,51,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
6,52,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
6,53,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
6,54,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
6,55,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
6,56,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
6,57,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
6,58,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
6,59,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
6,60,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
6,61,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
6,62,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
6,63,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
7,0,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
7,1,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
7,2,5,6,8,512,synthetic_qary_symmetric_v1,synthetic
7,3,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
7,4,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
7,5,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
7,6,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
7,7,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
7,8,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
7,9,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
7,10,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
7,11,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
7,12,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
7,13,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
7,14,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
7,15,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
7,16,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
7,17,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
7,18,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
7,19,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
7,20,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
7,21,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
7,22,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
7,23,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
7,24,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
7,25,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
7,26,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
7,27,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
7,28,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
7,29,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
7,30,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
7,31,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
7,32,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
7,33,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
7,34,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
7,35,3,7,8,512,synthetic_qary_symmetric_v1,synthetic
7,36,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
7,37,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
7,38,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
7,39,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
7,40,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
7,41,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
7,42,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
7,43,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
7,44,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
7,45,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
7,46,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
7,47,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
7,48,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
7,49,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
7,50,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
7,51,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
7,52,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
7,53,2,0,8,512,synthetic_qary_symmetric_v1,synthetic
7,54,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
7,55,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
7,56,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
7,57,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
7,58,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
7,59,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
7,60,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
7,61,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
7,62,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
7,63,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
