dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,passes_used,total_blocks_checked,parity_disclosures_bits,bisection_disclosures_bits,verification_bits,other_disclosures_bits,candidate_flips,verified_flips,block_size_schedule,num_passes,notes,dimension,bin_width_ps,data_mode,frame_cap,permutation_mode,seed,param_hash
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,True,0.265625,0.0703125,0.0,0.0,307.0,49,0.7884000078774989,3,113,226,49,32,0,18,18,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,True,0.296875,0.09375,0.0,0.0,320.0,64,5.038700008299202,3,112,224,64,32,0,24,24,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,True,0.171875,0.046875,0.0,0.0,294.0,38,2.9257000132929534,3,112,224,38,32,0,12,12,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,True,0.21875,0.0546875,0.0,0.0,298.0,42,10.64690001658164,3,112,224,42,32,0,14,14,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,True,0.265625,0.0703125,0.0,0.0,307.0,49,3.774300013901666,3,113,226,49,32,0,18,18,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.15625,0.05859375,0.0,0.0,164.0,68,25.373299984494224,4,32,64,68,32,0,15,15,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,True,0.09375,0.046875,0.0,0.0,328.0,32,5.8354999928269535,4,132,264,32,32,0,12,12,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw180_blk0,cascade_lite,2,True,True,0.03125,0.01171875,0.0,0.0,305.0,9,34.78620000532828,4,132,264,9,32,0,3,3,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw180_blk0,cascade_lite,3,True,True,0.1875,0.06640625,0.0,0.0,341.0,45,22.155200014822185,4,132,264,45,32,0,17,17,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.21875,0.021875,0.0,0.0,242.0,58,21.09789999667555,4,76,152,58,32,0,14,14,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.25,0.025,0.0,0.0,252.0,70,22.27570000104606,4,75,150,70,32,0,16,16,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.234375,0.0234375,0.0,0.0,250.0,68,30.521900014718994,4,75,150,68,32,0,15,15,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.296875,0.0296875,0.0,0.0,266.0,84,96.5110000106506,4,75,150,84,32,0,19,19,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.15625,0.05859375,0.0,0.0,279.0,53,23.471100023016334,4,97,194,53,32,0,15,15,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,True,0.09375,0.046875,0.0,0.0,328.0,32,20.420300017576665,4,132,264,32,32,0,12,12,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d16_bw180_blk0,cascade_lite,2,True,True,0.03125,0.01171875,0.0,0.0,305.0,9,31.377800012705848,4,132,264,9,32,0,3,3,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d16_bw180_blk0,cascade_lite,3,True,True,0.1875,0.06640625,0.0,0.0,341.0,45,22.40210000309162,4,132,264,45,32,0,17,17,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.296875,0.09375,0.078125,0.0234375,175.0,79,12.204500002553686,4,32,64,79,32,0,18,18,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,True,0.171875,0.046875,0.0,0.0,270.0,46,23.647599999094382,4,96,192,46,32,0,12,12,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,True,0.21875,0.0546875,0.0,0.0,338.0,42,24.785199988400564,4,132,264,42,32,0,14,14,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,True,0.265625,0.0703125,0.0,0.0,347.0,49,16.406099981395528,4,133,266,49,32,0,18,18,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d32_bw100_blk0,cascade_lite,0,True,False,0.3125,0.1,0.125,0.034375,201.0,91,2.7646000089589506,3,39,78,91,32,0,21,21,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d32_bw100_blk0,cascade_lite,1,True,True,0.1875,0.06875,0.0,0.0,291.0,69,9.402999974554405,3,95,190,69,32,0,22,22,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d32_bw100_blk0,cascade_lite,2,True,True,0.171875,0.04375,0.0,0.0,351.0,37,23.449000000255182,3,141,282,37,32,0,14,14,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d32_bw100_blk0,cascade_lite,3,True,True,0.25,0.06875,0.0,0.0,372.0,60,8.863499999279156,3,140,280,60,32,0,22,22,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.296875,0.09375,0.078125,0.0234375,171.0,79,14.068399992538616,3,30,60,79,32,0,18,18,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,False,0.171875,0.046875,0.03125,0.0078125,134.0,46,15.867800015257671,3,28,56,46,32,0,10,10,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,True,0.21875,0.0546875,0.0,0.0,298.0,42,19.901599996956065,3,112,224,42,32,0,14,14,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,True,0.265625,0.0703125,0.0,0.0,307.0,49,32.85469999536872,3,113,226,49,32,0,18,18,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,True,0.296875,0.09375,0.0,0.0,360.0,64,13.224200025433674,4,132,264,64,32,0,24,24,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,True,0.171875,0.046875,0.0,0.0,334.0,38,15.0322999979835,4,132,264,38,32,0,12,12,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,True,0.21875,0.0546875,0.0,0.0,338.0,42,26.12789999693632,4,132,264,42,32,0,14,14,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,True,0.265625,0.0703125,0.0,0.0,347.0,49,22.97220000764355,4,133,266,49,32,0,18,18,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d32_bw180_blk0,cascade_lite,0,True,True,0.203125,0.078125,0.0,0.0,315.0,89,14.638099994044751,3,97,194,89,32,0,25,25,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d32_bw180_blk0,cascade_lite,1,True,True,0.140625,0.075,0.0,0.0,380.0,68,5.503199994564056,3,140,280,68,32,0,24,24,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d32_bw180_blk0,cascade_lite,2,True,True,0.125,0.075,0.0,0.0,378.0,66,1.0952999873552471,3,140,280,66,32,0,24,24,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d32_bw180_blk0,cascade_lite,3,True,True,0.203125,0.071875,0.0,0.0,373.0,61,12.974099983694032,3,140,280,61,32,0,23,23,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.21875,0.021875,0.0,0.0,632.0,40,21.58980001695454,3,280,560,40,32,0,14,14,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.25,0.025,0.0,0.0,640.0,48,37.56789999897592,3,280,560,48,32,0,16,16,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.234375,0.0234375,0.0,0.0,633.0,41,51.53879997669719,3,280,560,41,32,0,15,15,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.296875,0.0296875,0.0,0.0,647.0,55,105.21609999705106,3,280,560,55,32,0,19,19,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d32_bw180_blk0,cascade_lite,0,True,True,0.203125,0.078125,0.0,0.0,225.0,109,22.82869999180548,3,42,84,109,32,0,25,25,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d32_bw180_blk0,cascade_lite,1,True,True,0.140625,0.075,0.0,0.0,299.0,75,6.900899985339493,3,96,192,75,32,0,24,24,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d32_bw180_blk0,cascade_lite,2,True,False,0.125,0.075,0.03125,0.00625,299.0,75,17.33030000468716,3,96,192,75,32,0,22,22,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d32_bw180_blk0,cascade_lite,3,True,True,0.203125,0.071875,0.0,0.0,373.0,61,11.943599994992837,3,140,280,61,32,0,23,23,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d32_bw100_blk0,cascade_lite,0,True,False,0.3125,0.1,0.046875,0.009375,321.0,95,15.911599999526516,3,97,194,95,32,0,29,29,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d32_bw100_blk0,cascade_lite,1,True,True,0.1875,0.06875,0.0,0.0,370.0,58,11.536399979377165,3,140,280,58,32,0,22,22,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d32_bw100_blk0,cascade_lite,2,True,True,0.171875,0.04375,0.0,0.0,351.0,37,3.430299984756857,3,141,282,37,32,0,14,14,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d32_bw100_blk0,cascade_lite,3,True,True,0.25,0.06875,0.0,0.0,372.0,60,49.87370001617819,3,140,280,60,32,0,22,22,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw180_blk0,cascade_lite,0,True,True,0.21875,0.021875,0.0,0.0,734.0,42,36.782300012419,4,330,660,42,32,0,14,14,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw180_blk0,cascade_lite,1,True,True,0.25,0.025,0.0,0.0,738.0,46,43.06229998474009,4,330,660,46,32,0,16,16,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw180_blk0,cascade_lite,2,True,True,0.203125,0.0203125,0.0,0.0,731.0,39,102.54980000900105,4,330,660,39,32,0,13,13,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw180_blk0,cascade_lite,3,True,True,0.234375,0.0234375,0.0,0.0,735.0,43,58.240899990778416,4,330,660,43,32,0,15,15,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d32_bw100_blk0,cascade_lite,0,True,True,0.3125,0.1,0.0,0.0,382.0,106,21.264799986965954,4,122,244,106,32,0,32,32,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw100_blk0,cascade_lite,1,True,True,0.1875,0.06875,0.0,0.0,420.0,58,8.54740000795573,4,165,330,58,32,0,22,22,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw100_blk0,cascade_lite,2,True,True,0.171875,0.04375,0.0,0.0,401.0,37,47.81170000205748,4,166,332,37,32,0,14,14,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw100_blk0,cascade_lite,3,True,True,0.25,0.06875,0.0,0.0,422.0,60,10.008799989009276,4,165,330,60,32,0,22,22,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw100_blk0,cascade_lite,0,True,True,0.3125,0.1,0.0,0.0,397.0,83,12.033799983328208,3,141,282,83,32,0,32,32,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d32_bw100_blk0,cascade_lite,1,True,True,0.1875,0.06875,0.0,0.0,370.0,58,11.441300011938438,3,140,280,58,32,0,22,22,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d32_bw100_blk0,cascade_lite,2,True,True,0.171875,0.04375,0.0,0.0,351.0,37,7.524799992097542,3,141,282,37,32,0,14,14,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d32_bw100_blk0,cascade_lite,3,True,True,0.25,0.06875,0.0,0.0,372.0,60,35.87079999851994,3,140,280,60,32,0,22,22,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.21875,0.021875,0.0,0.0,559.0,51,20.131099998252466,4,238,476,51,32,0,14,14,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.25,0.025,0.0,0.0,561.0,53,40.13180002220906,4,238,476,53,32,0,16,16,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.234375,0.0234375,0.0,0.0,558.0,50,77.01179999276064,4,238,476,50,32,0,15,15,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.296875,0.0296875,0.0,0.0,573.0,65,111.79749999428168,4,238,476,65,32,0,19,19,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.21875,0.021875,0.0,0.0,732.0,40,23.71899998979643,4,330,660,40,32,0,14,14,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.25,0.025,0.0,0.0,740.0,48,76.85709997895174,4,330,660,48,32,0,16,16,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.234375,0.0234375,0.0,0.0,733.0,41,91.0532999841962,4,330,660,41,32,0,15,15,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.296875,0.0296875,0.0,0.0,747.0,55,55.31679998966865,4,330,660,55,32,0,19,19,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,True,0.296875,0.09375,0.0,0.0,309.0,81,10.99929999327287,4,98,196,81,32,0,24,24,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,True,0.171875,0.046875,0.0,0.0,334.0,38,1.9872999982908368,4,132,264,38,32,0,12,12,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,True,0.21875,0.0546875,0.0,0.0,338.0,42,13.783800008241087,4,132,264,42,32,0,14,14,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,True,0.265625,0.0703125,0.0,0.0,347.0,49,117.95310000889003,4,133,266,49,32,0,18,18,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw100_blk0,cascade_lite,0,True,False,0.3125,0.1,0.0625,0.01875,241.0,121,27.03359999577515,4,44,88,121,32,0,26,26,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d32_bw100_blk0,cascade_lite,1,True,True,0.1875,0.06875,0.0,0.0,420.0,58,35.014199995202944,4,165,330,58,32,0,22,22,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d32_bw100_blk0,cascade_lite,2,True,True,0.171875,0.04375,0.0,0.0,401.0,37,51.12709998502396,4,166,332,37,32,0,14,14,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d32_bw100_blk0,cascade_lite,3,True,True,0.25,0.06875,0.0,0.0,422.0,60,17.74939999449998,4,165,330,60,32,0,22,22,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d32_bw180_blk0,cascade_lite,0,True,True,0.203125,0.078125,0.0,0.0,365.0,89,21.732599998358637,4,122,244,89,32,0,25,25,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw180_blk0,cascade_lite,1,True,True,0.140625,0.075,0.0,0.0,430.0,68,1.2482000165618956,4,165,330,68,32,0,24,24,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw180_blk0,cascade_lite,2,True,True,0.125,0.075,0.0,0.0,428.0,66,35.89509997982532,4,165,330,66,32,0,24,24,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw180_blk0,cascade_lite,3,True,True,0.203125,0.071875,0.0,0.0,423.0,61,32.32230001594871,4,165,330,61,32,0,23,23,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw40_blk0,cascade_lite,0,True,True,0.375,0.090625,0.0,0.0,369.0,97,23.967399989487603,4,120,240,97,32,0,29,29,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,32,40,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw40_blk0,cascade_lite,1,True,True,0.234375,0.046875,0.0,0.0,401.0,39,5.800799990538508,4,165,330,39,32,0,15,15,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,32,40,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw40_blk0,cascade_lite,2,True,True,0.34375,0.071875,0.0,0.0,429.0,63,13.12389998929575,4,167,334,63,32,0,23,23,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,32,40,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw40_blk0,cascade_lite,3,True,True,0.3125,0.0875,0.0,0.0,440.0,78,10.27060000342317,4,165,330,78,32,0,28,28,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,32,40,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw40_blk0,cascade_lite,0,True,False,0.375,0.090625,0.09375,0.01875,205.0,101,17.611199989914894,3,36,72,101,32,0,23,23,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,32,40,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d32_bw40_blk0,cascade_lite,1,True,True,0.234375,0.046875,0.0,0.0,351.0,39,18.0267000105232,3,140,280,39,32,0,15,15,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,32,40,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d32_bw40_blk0,cascade_lite,2,True,True,0.34375,0.071875,0.0,0.0,379.0,63,6.21690001571551,3,142,284,63,32,0,23,23,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,32,40,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d32_bw40_blk0,cascade_lite,3,True,True,0.3125,0.0875,0.0,0.0,390.0,78,30.619800003478304,3,140,280,78,32,0,28,28,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,32,40,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d32_bw180_blk0,cascade_lite,0,True,True,0.203125,0.078125,0.0,0.0,377.0,65,13.982800010126084,3,140,280,65,32,0,25,25,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d32_bw180_blk0,cascade_lite,1,True,True,0.140625,0.075,0.0,0.0,380.0,68,65.45649998588488,3,140,280,68,32,0,24,24,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d32_bw180_blk0,cascade_lite,2,True,True,0.125,0.075,0.0,0.0,378.0,66,1.130599994212389,3,140,280,66,32,0,24,24,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d32_bw180_blk0,cascade_lite,3,True,True,0.203125,0.071875,0.0,0.0,373.0,61,18.593500019051135,3,140,280,61,32,0,23,23,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d32_bw180_blk0,cascade_lite,0,True,True,0.203125,0.078125,0.0,0.0,231.0,109,32.16960001736879,4,45,90,109,32,0,25,25,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d32_bw180_blk0,cascade_lite,1,True,True,0.140625,0.075,0.0,0.0,430.0,68,2.979799988679588,4,165,330,68,32,0,24,24,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d32_bw180_blk0,cascade_lite,2,True,True,0.125,0.075,0.0,0.0,428.0,66,44.41539998515509,4,165,330,66,32,0,24,24,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d32_bw180_blk0,cascade_lite,3,True,True,0.203125,0.071875,0.0,0.0,423.0,61,37.83399998792447,4,165,330,61,32,0,23,23,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
