array_sha256,denominator_included,extension_used,final_prefix,frame_id,initial_prefix,key_dependent_disclosure_bits_total,outcome_epsilon_ec,policy_id,policy_sha256,protocol_epsilon_ec_bound,public_control_bits_total,qualification_role,stage1_iterations,stage2_iterations,status,stratum_p,transcript_event_count,transcript_sha256,verification_attempts
6076721556e8da4405714dd0bdee227680525d5679ddfc54f7a4e1db6c911a22,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_014,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,3a572de36d14a26ec496bb7e27483756ba327aa6282668e5abaea5f9bcb02104,1
5660f26501ef3468150f98eacb09322ba90c4c8da2c47e161629900be594ab89,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_015,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,9,0,verified_success,0.2,4,5f89e1c8174e375d9e581e4baa88785c320040986003243c9a3a7213e79e57bc,1
75063a57e2f7ad002ec1138c86e1acd69cb93fe38f19d2a7e740af4b5ea56684,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_016,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,0a907792b420a74495f652b76165e599debe9389f9c87defdb813c4b4868466c,1
7d4616636415d4f817181a87993a09b82894dcf7342b6cb6d836782a74add74b,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_017,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,f4b4c5e4624b7bf1afe4794028bc3dda714833d5ce3fe611f359c94c6f15f6e7,1
ed29c4905b033f1d89f0999d6a554a474bc5fee71ca651a367648194cb7be0ad,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_018,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,6,0,verified_success,0.2,4,b0d6ad92c5fec7094614be137dbbe0224708552ede1baefbd52f392e3cbafa68,1
9b971c232c2d9e40376d42597fac5a74cdf45df1de23cb28491da57780daddd8,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_019,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,f563f397e2742bb5f739465d09e9e996a1cbb8458819615b6273ce83bc357d1d,1
d2b251143b6a6bbe76dc7f614c446923cce63966b217e2527263f93970937541,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_020,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,bd67e746257e43bc886dfd1767db7acb4dc451389cd5fcc4302ae2081996daf7,1
076d6d24d01429094ee65b92e8e2b267fa4395485df55f5e489727d8c3fab75d,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_021,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,b67372126cb276849160dff1ac9f736ceae66ccc692be490e8fac6fc08a51099,1
75a58a8fe6988e50670c0c9162e44bb3f268d7b467a5e2614d9ae6d0e8a8a6ed,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_022,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,64ee66173a153672b3a1abd7b0624e96ea1cd95da6e8dc0bdcf15f031fe7b150,1
0fed953a86d1bde308ff5396d2ac900a9f1614f3b512a417864fc1c4bf8969eb,True,True,40,nbldpc_formal_v4_ir_q1024_p20_development_023,32,464,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,707,development,12,2,verified_success,0.2,7,f94f98a9422026337e650a32149e32486207f125b6d62204696ffcac866cc9ac,1
b3d02c580220d43fbbcc619da510f7969989f639946b4f6cd420d888f3bdb796,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_024,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,34e7ea76e08964c82035350ffc5fef69f057363e9e04f23837ce53235563ed74,1
a04cf61b50afdf797aded61ab666587cddd63e29f838bb02eb3572fcc97ad1e7,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_025,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,0d580cfc83cf5d8f57b339e585a84987b1aa98c06995cc17148bc8a668e5d24a,1
d6fea7b6328a6a517d75edfaa3177a04378e322e3bff081ab23394087658498c,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_026,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,4,0,verified_success,0.2,4,bb8b7c53fef93345d07930d574c869972463a501fbb66a877d8e7f70a89b5548,1
76d626de04403024d274820dc636182036f7e309647c0a1c57931306dd4fc28c,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_027,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,ac84b22bdaf517d7b7100af25842f3285364d4f3feb4b8e407aa176f971c53b2,1
448f52952d604b1481bf02b04a2851f971a5e154c1fcf513547b0995aab03229,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_028,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,865562f7e745e9a18749c28e5010588fd7e4a38f4a2803597e96505ed7474658,1
26a57a8c590ead68ae3860392ed36111e704ea46587b91c1014052728260b51d,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_029,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,ba9dc1d22fa1bf0beed237be517bcf924ba5a82c140601258831f40fe2719d9a,1
23818f6ae2aefc9fe0e400b3d08d3b3bd531024f46a8abcd549f3ca1b75bb0eb,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_030,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,1df1fce671b869636da9235d668520a5d4d24591be58d94348f2e4575da35061,1
23b1e5f794dc6f743b3a077f971d926a97309e33f6d3b95e83138e28a0d26464,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_031,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,0e842cd611ec6878ed7cf91e33d00a5cac8dcbe27191756937f9781046274f94,1
3cf7e7a1e31061ebae59fd447bc5a95b22a6953fb5f27da2554751a01576ffbf,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_032,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,4,0,verified_success,0.2,4,666d145878862db25e7406c7eb8e8f3fd479822e426ae017b8bb2cd68de91c29,1
25fdfb05d92c70645b2df1877e3f2ebb1556162e98a18d940c97913c79d2eb34,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_033,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,aa0f5340aaf1e74d5e838ff9482c6175c7967dda13d6ea812d247bd0723bdb9b,1
4c7e6ff0974eacec096817b9208ec02f7abad262db5c022e5b8c1fec7fb3ac05,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_034,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,6d1b3f29a4223ffe1ebe5856807d31798027174eb806687d795cf060bbcc79cc,1
3b1ac64d9beba7ee18c145f33984eeea990fd79f79d8b0e1a03a5fd53b3823c3,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_035,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,9bfff62f3ff89439aa0654c6d3ea4f1df6817b18d7caf052f6d6227a39d7e92d,1
86b92e96d17520d93382abc26918542233aa8021acf4734e471a50f000ecff34,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_036,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,d5ab8873a2c022cdd09dabfa596454277898633ab667818a7dd0900ae5039162,1
105bea119cc7a274c25ac1872004adefac2b99a871ca4cebb387ffe57225db3b,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_037,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,1af6585bf6fe839bb80cfc130462e9c8bbacb39548d6e0a768de657ccaed43cf,1
2a50a0a8984b0486d6be5f08eecd2f31e984f145e685256ab2aed59e5bb858b8,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_038,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,5,0,verified_success,0.2,4,a618b4ecef92f805deb5669bb929e0245f2e20649b23b9e89b0882d3edebf311,1
7b4ced87978e993ddfb9ad8e6d70767c80ef902f577ea2025c9982597a1bf6a1,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_039,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,724c697501a1c0f407728b20838df22bf6cbd4d71c4c5921fe75c8281245ad2c,1
b7c400800341af5e5a681da282d40a6618e76dbb069c615dc444d10f2d14f29c,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_040,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,1,0,verified_success,0.2,4,8993aa135391e3605c4ddf85ac1f65a8c6b5cf6dc96d6d9b081f610deeac2e98,1
df50a659c3f5e2b50708cd26bc06e4ebdfeb1b9c8355c81914ad6e625f7329fa,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_041,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,1,0,verified_success,0.2,4,528b992318552cdf8c8f09d4a43148f66626ca8d1165a551b44fae7598e1fffb,1
716d53d1b088033d50291fbae28db9fe976cc671623654cae7b58cc869270d3f,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_042,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,6903a3249278df9f50d4cf44188414d7314591db3af106668752062fe7d651d1,1
b127ea81ae7b07dabb1d7bbb2e311c04443b60e7186b30c8454baf8f8a70b4d9,True,True,40,nbldpc_formal_v4_ir_q1024_p20_development_043,32,464,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,707,development,12,2,verified_success,0.2,7,e793143a2d20baddde81cab7ac291bd74b21dbe58f2a71bd7403e2f6b51e1814,1
c7296fd10350670f32d8074be65b250e7f016ac76387fac64e5c82ee41a95ce6,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_044,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,4,0,verified_success,0.2,4,f34e53f7c91788a1b1bef8f393cb37e8ce1b57a1a81bac9943f283e2df66d211,1
7c556c1d284e6d085e2397df3b170047e51aa8df61462b2cc2511dc4d3ea1aa8,True,True,40,nbldpc_formal_v4_ir_q1024_p20_development_045,32,464,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,707,development,12,1,verified_success,0.2,7,634323514977e1c8e97442357d9964ff47dda4b424b599310e09c8b318060a9b,1
6291cea175b33ba41542ea0674002c462e8aae02b009c933474dda25bcb84ba8,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_046,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,432c1413cf70cc306ee27bc865cc9b1dacf114563485768f398899153728b5e2,1
f9bc6426cf6127e0e2d47b2011e4dbbab4e209e6a8097922a21fe044096a380c,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_047,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,54cc0cff5965a38f5eefcf594811f69037ad91b139fd4d4f3ca7415664917918,1
91fa309d3d550a16cf940e59f65102193bd27201925dcb22f40f7c1bd284b353,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_048,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,d4845775a753a27c4a8a9d3930026b42748c9d17f7454e9ab749471f1345b4d8,1
779dc52c4b4dd208feb6d0b4431b72e75ab15cfc8113281fe5a2306564dffb78,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_049,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,ccd61af77bd13c734c6673a8955dac957f03f907c05b7bbaef0410476a71cff7,1
cf89f76d654430e521442c0fb518feaef84b1453881127c87da670d8ef0ad7c6,True,True,40,nbldpc_formal_v4_ir_q1024_p20_development_050,32,464,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,707,development,12,2,verified_success,0.2,7,3ac6806723c9858c28f1cf952c62aa7f250ab565233f2e2f2747d203cd10b7fd,1
66720ce7ab839dbd2aaaa7f18f4ac160553bc4d8568f7960eff95acb852855dc,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_051,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,257568e7fe6a500fa97dd182ed49735253f9c4f265ac4ab1f74723a7d9cd2fdd,1
912fde9d9d5b34464b04f111fb99e2995f18435bce0cd52c0a2b1056a3ccf05b,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_052,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,500ba48a78b1552fab7872bc5c00ab83666e611385fde944a04d548b01814bcb,1
4bc6849fa15257dd2c4c7d9b6e15e2ff743d0dd9aae05fdcc712f5627af3efa1,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_053,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,b5d9d80eaca2dad007f1ab15c9a388f261fcdb6955abb72333ad14f46feee941,1
88ce5827f6e10812bef97ec9b199f14b4442c062d865e054888726693422dd74,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_054,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,2f52a06b476d6d04d2d3c4b2c85cbf5439046eac311eb3e6b9cc7480c30b3992,1
0221f3f2530d0241ca1ec0666a3e2b8704f0c78a4be3f6b4867b2971b4bcf9eb,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_055,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,188789d953c7549a4a7286e6f020ba9cf95f5b94316897682050acd0e5446be6,1
8120af9cb2792ae62703696b23e2046a58af0052beb2f20c5eb0e9e371a644e3,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_056,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,6d9bd1a6a4941cd0f1521b32679d6ca18937d13d0d6270eb48ce0e68464d0980,1
055d15f556332cfc0905866d308a6892e8f3bf1464353babb8dbf5bb87e81f1c,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_057,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,019426cf0e46557fec7a2ee0218efcf0e693f89615d068b9d3f285f8116d1f1e,1
b1023963b8202b5f450e4a5667b939d67315c2a03876ed55a32dfc6109580098,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_058,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,82b60d42c6e5c82f2ff9135070dc865f6b00193a0baad992a146524a2cf28d88,1
3527fae656428307ee042140780886cf39845b6f0b0f08e5502b19c940378ce5,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_059,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,53ec8f7bed8b46c7fabbd4b2e245f169b753614b00ee24d4639fbee0d86e2da6,1
1e993f64ed98ff1b6964299ae7801961b8a7e7492b3f607155ef41e4dc61110f,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_060,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,ce3a25442563e1e5961597e3ed94a3d07438047a5a4920062c0f88582dff1058,1
20d00fcb64852843c4bedbb2a1afbd2d0d5fd65ff2769e3fc979cc7e0e9a0c3b,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_061,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.2,4,08645a0e89948dfd454be32aa0748a9c377baa6baafa1333e9ae2f8a24d3ef89,1
d6aa6871876beb66bac01101775dd94f081585a664e4996da4e988d1bb035646,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_062,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.2,4,d103379bdb5c0439e780f3c2b9a79ffd607c4478e80d33b10c7e5ec496cc9aea,1
02f4c0b48930339aba0c7c783c7851bcea2cbc163864074c75e5c5c51f4e3272,True,False,32,nbldpc_formal_v4_ir_q1024_p20_development_063,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,6,0,verified_success,0.2,4,860adc081dd1297a2829a995a210578e839cd8638166695136f33a73993cc8de,1
a26a319d1cb4f3bde1c72a67db88b4090a691db7eb97ab15bb3b56a3b4931221,True,True,48,nbldpc_formal_v4_ir_q1024_p30_development_000,40,480,,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,4,development,12,12,decode_failed,0.3,6,932a975c87bff156f4ab63d7f3ae2d2644916ada6b1fc687884438040493eb45,0
6bf14d6a7cbaa397505004fa0dd4beb116b295593f2dd52b7b425fa6210d0a4f,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_001,40,464,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,e0d954a7f48b3f8b858affa60a26f6e482d5514ccfec9e6c11790792505cd667,1
5b60bb43be8554b3f296921cff77e98665cdf2c040cf8e8cb39a6b5fdfddf8cf,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_002,40,464,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,4,0,verified_success,0.3,4,48b87894e6aaa123249827870e69b5edf479f291dace24e0f838f22429869da4,1
e1fb2fcddfb2adf3a75c64c73f92bf9e007afa9c60589dd6157fe903c795c0a5,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_003,40,464,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,42c642267ac5cf4611dc7cf7f394abaf6ef09df5efa86c39d239301206b4004b,1
ef19c1563d80c51f8beba2e1b8e83774c940d7f43a7d74aa8ee96eae8a878a78,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_004,40,464,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,74ec61656d767342d46d3bc700396235d24c41958e3b4f6d2ad30eb3b34d2022,1
72e56662e3a75bf6b442c785a3452d7692c60c4a2618d4fbccc7a6f6d4b95e07,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_005,40,464,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,11,0,verified_success,0.3,4,4369e02f54dbb0a1d45b66052632c7afc4ff3da443337e3eb74f280b671f3171,1
48b4a26217057dd5e492e4a53f35e93ccfeffa6ea084194373a6fb9ae81f31a3,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_006,40,464,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,a6e909b11f7e96dd54bde5318a29fc3ad6e90bde1ba190fee6bc2231fbf15a40,1
dc162aa770c37f3f9b60ce2df0a349a913b2f1704c953e8f8d6ec0a47fe007e1,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_007,40,464,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,5,0,verified_success,0.3,4,8eeeee32f2383a5d21de03b1275a8e9a3e46e091dde753be888c0f5d4a48c7e0,1
64a52fa84e1aaedbef8b9ee2cc1328f8295f6b28ba6a23ed8057887a4c3dd9c3,True,True,48,nbldpc_formal_v4_ir_q1024_p30_development_008,40,544,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,707,development,12,3,verified_success,0.3,7,bce52ae9fc4d77b772e0017785c89ac0958cf683f3823ffb82d7a008758e9d4f,1
e7881172590ad86461fd99a4d0f85c625d72d591877200100a811a17920208d4,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_009,40,464,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,857be977f5ce2753881dc9c6cf5ce19ac4e404d33445037589ad2cc16f901165,1
948395c705a5d43c0d24f186bf14e7cffefc5f21871d2192025afb0eac302f51,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_010,40,464,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,7,0,verified_success,0.3,4,71335b88fd12822c10febf832bf0b138d69a5f577195b9fd8d77c02bbe6e3592,1
40ae376e4acd09f8119066abeb4a9824fe82109444fe809231c9816102250650,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_011,40,464,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,development,5,0,verified_success,0.3,4,7434558152cd9a6865236778219a6d2a974d6f8ae066eac457b11892de50a3c8,1
