frame_id,pair_idx,alice_symbol,bob_symbol,dimension,frame_len_symbols
0,1066,14,14,16,2048
0,1067,10,10,16,2048
0,1068,5,5,16,2048
0,1069,0,0,16,2048
0,1070,10,10,16,2048
0,1071,3,3,16,2048
0,1072,12,12,16,2048
0,1073,8,8,16,2048
0,1074,7,7,16,2048
0,1075,2,2,16,2048
0,1076,11,11,16,2048
0,1077,2,2,16,2048
0,1078,6,6,16,2048
0,1079,13,13,16,2048
0,1080,14,14,16,2048
0,1081,15,10,16,2048
0,1082,15,15,16,2048
0,1083,8,8,16,2048
0,1084,3,3,16,2048
0,1085,13,13,16,2048
0,1086,12,15,16,2048
0,1087,15,15,16,2048
0,1088,10,10,16,2048
0,1089,2,2,16,2048
0,1090,8,14,16,2048
0,1091,7,7,16,2048
0,1092,13,13,16,2048
0,1093,6,6,16,2048
0,1094,5,5,16,2048
0,1095,1,1,16,2048
0,1096,13,13,16,2048
0,1097,12,12,16,2048
0,1098,0,0,16,2048
0,1099,6,6,16,2048
0,1100,7,7,16,2048
0,1101,7,7,16,2048
0,1102,14,14,16,2048
0,1103,2,2,16,2048
0,1104,4,4,16,2048
0,1105,2,2,16,2048
0,1106,3,3,16,2048
0,1107,14,14,16,2048
0,1108,15,15,16,2048
0,1109,0,15,16,2048
0,1110,10,10,16,2048
0,1111,3,3,16,2048
0,1112,3,3,16,2048
0,1113,4,4,16,2048
0,1114,3,3,16,2048
0,1115,7,7,16,2048
0,1116,15,15,16,2048
0,1117,9,9,16,2048
0,1118,11,11,16,2048
0,1119,7,7,16,2048
0,1120,0,0,16,2048
0,1121,1,1,16,2048
0,1122,4,4,16,2048
0,1123,3,3,16,2048
0,1124,13,13,16,2048
0,1125,13,13,16,2048
0,1126,13,13,16,2048
0,1127,10,10,16,2048
0,1128,8,8,16,2048
0,1129,10,10,16,2048
0,1130,6,6,16,2048
0,1131,10,15,16,2048
0,1132,12,12,16,2048
0,1133,12,12,16,2048
0,1134,9,9,16,2048
0,1135,0,0,16,2048
0,1136,11,11,16,2048
0,1137,5,5,16,2048
0,1138,11,11,16,2048
0,1139,8,8,16,2048
0,1140,14,14,16,2048
0,1141,5,5,16,2048
0,1142,14,14,16,2048
0,1143,13,13,16,2048
0,1144,5,5,16,2048
0,1145,7,7,16,2048
0,1146,8,8,16,2048
0,1147,12,12,16,2048
0,1148,11,11,16,2048
0,1149,13,13,16,2048
0,1150,5,5,16,2048
0,1151,8,8,16,2048
0,1152,6,6,16,2048
0,1153,14,14,16,2048
0,1154,4,4,16,2048
0,1155,9,9,16,2048
0,1156,1,1,16,2048
0,1157,13,13,16,2048
0,1158,6,6,16,2048
0,1159,5,5,16,2048
0,1160,9,9,16,2048
0,1161,7,7,16,2048
0,1162,13,13,16,2048
0,1163,8,8,16,2048
0,1164,8,8,16,2048
0,1165,1,1,16,2048
0,1166,0,0,16,2048
0,1167,6,6,16,2048
0,1168,15,15,16,2048
0,1169,14,14,16,2048
0,1170,10,10,16,2048
0,1171,10,10,16,2048
0,1172,6,6,16,2048
0,1173,2,2,16,2048
0,1174,0,0,16,2048
0,1175,5,5,16,2048
0,1176,5,5,16,2048
0,1177,3,3,16,2048
0,1178,4,4,16,2048
0,1179,0,0,16,2048
0,1180,9,9,16,2048
0,1181,14,14,16,2048
0,1182,11,11,16,2048
0,1183,7,7,16,2048
0,1184,6,6,16,2048
0,1185,4,4,16,2048
0,1186,2,2,16,2048
0,1187,9,9,16,2048
0,1188,9,9,16,2048
0,1189,0,0,16,2048
0,1190,6,6,16,2048
0,1191,4,4,16,2048
0,1192,2,2,16,2048
0,1193,11,11,16,2048
0,1194,8,8,16,2048
0,1195,10,10,16,2048
0,1196,11,11,16,2048
0,1197,15,15,16,2048
0,1198,12,12,16,2048
0,1199,9,9,16,2048
0,1200,14,14,16,2048
0,1201,7,7,16,2048
0,1202,15,15,16,2048
0,1203,12,12,16,2048
0,1204,10,10,16,2048
0,1205,14,14,16,2048
0,1206,8,8,16,2048
0,1207,11,11,16,2048
0,1208,4,5,16,2048
0,1209,15,15,16,2048
0,1210,9,9,16,2048
0,1211,12,12,16,2048
0,1212,7,7,16,2048
0,1213,13,13,16,2048
0,1214,1,1,16,2048
0,1215,1,1,16,2048
0,1216,8,8,16,2048
0,1217,11,11,16,2048
0,1218,12,12,16,2048
0,1219,7,7,16,2048
0,1220,10,10,16,2048
0,1221,8,8,16,2048
0,1222,15,15,16,2048
0,1223,10,10,16,2048
0,1224,6,6,16,2048
0,1225,15,15,16,2048
0,1226,1,1,16,2048
0,1227,15,15,16,2048
0,1228,2,2,16,2048
0,1229,4,4,16,2048
0,1230,13,13,16,2048
0,1231,11,11,16,2048
0,1232,15,15,16,2048
0,1233,11,11,16,2048
0,1234,10,10,16,2048
0,1235,5,5,16,2048
0,1236,0,0,16,2048
0,1237,1,1,16,2048
0,1238,4,4,16,2048
0,1239,0,0,16,2048
0,1240,8,8,16,2048
0,1241,12,12,16,2048
0,1242,15,15,16,2048
0,1243,7,7,16,2048
0,1244,14,14,16,2048
0,1245,15,15,16,2048
0,1246,13,13,16,2048
0,1247,7,7,16,2048
0,1248,5,5,16,2048
0,1249,15,15,16,2048
0,1250,3,3,16,2048
0,1251,6,6,16,2048
0,1252,1,1,16,2048
0,1253,12,12,16,2048
0,1254,10,10,16,2048
0,1255,1,1,16,2048
0,1256,3,3,16,2048
0,1257,8,8,16,2048
0,1258,8,8,16,2048
0,1259,12,12,16,2048
0,1260,4,4,16,2048
0,1261,14,14,16,2048
0,1262,7,7,16,2048
0,1263,13,13,16,2048
0,1264,3,3,16,2048
0,1265,0,0,16,2048
0,1266,0,0,16,2048
0,1267,5,5,16,2048
0,1268,15,15,16,2048
0,1269,0,0,16,2048
0,1270,5,5,16,2048
0,1271,1,1,16,2048
0,1272,14,14,16,2048
0,1273,10,10,16,2048
0,1274,12,12,16,2048
0,1275,11,11,16,2048
0,1276,10,10,16,2048
0,1277,12,12,16,2048
0,1278,0,0,16,2048
0,1279,13,13,16,2048
0,1280,11,11,16,2048
0,1281,11,11,16,2048
0,1282,6,6,16,2048
0,1283,12,12,16,2048
0,1284,6,6,16,2048
0,1285,0,0,16,2048
0,1286,14,14,16,2048
0,1287,3,3,16,2048
0,1288,1,1,16,2048
0,1289,9,9,16,2048
0,1290,3,3,16,2048
0,1291,13,13,16,2048
0,1292,7,7,16,2048
0,1293,0,0,16,2048
0,1294,15,15,16,2048
0,1295,8,8,16,2048
0,1296,4,4,16,2048
0,1297,10,10,16,2048
0,1298,8,8,16,2048
0,1299,0,0,16,2048
0,1300,12,12,16,2048
0,1301,6,6,16,2048
0,1302,11,11,16,2048
0,1303,14,14,16,2048
0,1304,9,9,16,2048
0,1305,10,10,16,2048
0,1306,4,4,16,2048
0,1307,3,3,16,2048
0,1308,6,6,16,2048
0,1309,13,13,16,2048
0,1310,8,8,16,2048
0,1311,5,5,16,2048
0,1312,12,12,16,2048
0,1313,13,13,16,2048
0,1314,14,14,16,2048
0,1315,4,4,16,2048
0,1316,11,11,16,2048
0,1317,9,9,16,2048
0,1318,7,7,16,2048
0,1319,6,6,16,2048
0,1320,1,1,16,2048
0,1321,4,4,16,2048
0,1322,8,8,16,2048
0,1323,14,14,16,2048
0,1324,13,13,16,2048
0,1325,3,3,16,2048
0,1326,10,10,16,2048
0,1327,1,14,16,2048
0,1328,10,10,16,2048
0,1329,5,5,16,2048
0,1330,7,7,16,2048
0,1331,11,11,16,2048
0,1332,6,6,16,2048
0,1333,12,12,16,2048
0,1334,8,8,16,2048
0,1335,15,15,16,2048
0,1336,10,10,16,2048
0,1337,4,4,16,2048
0,1338,12,12,16,2048
0,1339,6,6,16,2048
0,1340,8,8,16,2048
0,1341,2,2,16,2048
0,1342,1,1,16,2048
0,1343,9,9,16,2048
0,1344,2,2,16,2048
0,1345,15,15,16,2048
0,1346,13,13,16,2048
0,1347,11,11,16,2048
0,1348,11,11,16,2048
0,1349,9,9,16,2048
0,1350,0,0,16,2048
0,1351,6,6,16,2048
0,1352,7,7,16,2048
0,1353,14,14,16,2048
0,1354,3,1,16,2048
0,1355,7,7,16,2048
0,1356,5,5,16,2048
0,1357,2,2,16,2048
0,1358,1,1,16,2048
0,1359,5,5,16,2048
0,1360,1,1,16,2048
0,1361,1,1,16,2048
0,1362,5,5,16,2048
0,1363,3,3,16,2048
0,1364,8,8,16,2048
0,1365,0,0,16,2048
0,1366,4,4,16,2048
0,1367,7,7,16,2048
0,1368,15,15,16,2048
0,1369,10,10,16,2048
0,1370,14,14,16,2048
0,1371,5,5,16,2048
0,1372,7,7,16,2048
0,1373,6,6,16,2048
0,1374,14,14,16,2048
0,1375,15,15,16,2048
0,1376,15,15,16,2048
0,1377,12,12,16,2048
0,1378,8,8,16,2048
0,1379,8,8,16,2048
0,1380,15,15,16,2048
0,1381,4,4,16,2048
0,1382,5,5,16,2048
0,1383,14,14,16,2048
0,1384,6,0,16,2048
0,1385,3,13,16,2048
0,1386,8,8,16,2048
0,1387,5,5,16,2048
0,1388,14,14,16,2048
0,1389,14,14,16,2048
0,1390,4,4,16,2048
0,1391,8,8,16,2048
0,1392,15,15,16,2048
0,1393,11,11,16,2048
0,1394,3,3,16,2048
0,1395,9,9,16,2048
0,1396,9,9,16,2048
0,1397,10,10,16,2048
0,1398,0,0,16,2048
0,1399,4,4,16,2048
0,1400,13,13,16,2048
0,1401,3,3,16,2048
0,1402,4,10,16,2048
0,1403,5,5,16,2048
0,1404,2,2,16,2048
0,1405,2,2,16,2048
0,1406,5,5,16,2048
0,1407,13,13,16,2048
0,1408,0,0,16,2048
0,1409,4,4,16,2048
0,1410,0,0,16,2048
0,1411,8,8,16,2048
0,1412,4,4,16,2048
0,1413,12,12,16,2048
0,1414,9,9,16,2048
0,1415,12,12,16,2048
0,1416,10,10,16,2048
0,1417,7,7,16,2048
0,1418,13,13,16,2048
0,1419,7,7,16,2048
0,1420,15,15,16,2048
0,1421,15,15,16,2048
0,1422,9,9,16,2048
0,1423,10,10,16,2048
0,1424,4,4,16,2048
0,1425,13,13,16,2048
0,1426,10,10,16,2048
0,1427,14,14,16,2048
0,1428,4,4,16,2048
0,1429,12,12,16,2048
0,1430,7,7,16,2048
0,1431,2,2,16,2048
0,1432,2,2,16,2048
0,1433,8,8,16,2048
0,1434,5,5,16,2048
0,1435,1,1,16,2048
0,1436,6,6,16,2048
0,1437,10,10,16,2048
0,1438,5,5,16,2048
0,1439,15,15,16,2048
0,1440,12,12,16,2048
0,1441,8,8,16,2048
0,1442,14,14,16,2048
0,1443,6,12,16,2048
0,1444,2,2,16,2048
0,1445,0,0,16,2048
0,1446,15,15,16,2048
0,1447,15,15,16,2048
0,1448,11,11,16,2048
0,1449,1,1,16,2048
0,1450,4,4,16,2048
0,1451,0,0,16,2048
0,1452,0,0,16,2048
0,1453,3,3,16,2048
0,1454,9,9,16,2048
0,1455,1,1,16,2048
0,1456,15,15,16,2048
0,1457,7,7,16,2048
0,1458,4,4,16,2048
0,1459,8,8,16,2048
0,1460,12,12,16,2048
0,1461,5,5,16,2048
0,1462,0,0,16,2048
0,1463,0,0,16,2048
0,1464,13,13,16,2048
0,1465,1,1,16,2048
0,1466,10,10,16,2048
0,1467,6,6,16,2048
0,1468,12,12,16,2048
0,1469,0,0,16,2048
0,1470,14,14,16,2048
0,1471,11,11,16,2048
0,1472,7,7,16,2048
0,1473,3,3,16,2048
0,1474,15,15,16,2048
0,1475,4,2,16,2048
0,1476,7,7,16,2048
0,1477,6,6,16,2048
0,1478,3,3,16,2048
0,1479,6,6,16,2048
0,1480,2,2,16,2048
0,1481,0,0,16,2048
0,1482,4,4,16,2048
0,1483,1,1,16,2048
0,1484,6,6,16,2048
0,1485,13,13,16,2048
0,1486,2,2,16,2048
0,1487,0,0,16,2048
0,1488,1,1,16,2048
0,1489,8,8,16,2048
0,1490,4,4,16,2048
0,1491,7,7,16,2048
0,1492,0,0,16,2048
0,1493,5,5,16,2048
0,1494,6,6,16,2048
0,1495,6,6,16,2048
0,1496,8,8,16,2048
0,1497,12,9,16,2048
0,1498,7,7,16,2048
0,1499,13,13,16,2048
0,1500,8,8,16,2048
0,1501,4,4,16,2048
0,1502,3,3,16,2048
0,1503,5,5,16,2048
0,1504,9,9,16,2048
0,1505,3,3,16,2048
0,1506,14,14,16,2048
0,1507,7,7,16,2048
0,1508,13,13,16,2048
0,1509,10,10,16,2048
0,1510,5,5,16,2048
0,1511,3,3,16,2048
0,1512,11,11,16,2048
0,1513,5,5,16,2048
0,1514,3,3,16,2048
0,1515,14,14,16,2048
0,1516,7,7,16,2048
0,1517,0,0,16,2048
0,1518,7,7,16,2048
0,1519,7,7,16,2048
0,1520,13,13,16,2048
0,1521,11,11,16,2048
0,1522,3,3,16,2048
0,1523,2,2,16,2048
0,1524,9,9,16,2048
0,1525,0,0,16,2048
0,1526,5,5,16,2048
0,1527,2,2,16,2048
0,1528,0,8,16,2048
0,1529,14,14,16,2048
0,1530,1,1,16,2048
0,1531,0,0,16,2048
0,1532,14,14,16,2048
0,1533,3,3,16,2048
0,1534,13,13,16,2048
0,1535,0,0,16,2048
0,1536,2,2,16,2048
0,1537,1,1,16,2048
0,1538,11,11,16,2048
0,1539,9,9,16,2048
0,1540,7,7,16,2048
0,1541,3,3,16,2048
0,1542,1,1,16,2048
0,1543,9,9,16,2048
0,1544,3,3,16,2048
0,1545,9,9,16,2048
0,1546,10,10,16,2048
0,1547,13,13,16,2048
0,1548,7,7,16,2048
0,1549,0,0,16,2048
0,1550,4,4,16,2048
0,1551,13,13,16,2048
0,1552,8,8,16,2048
0,1553,9,9,16,2048
0,1554,7,7,16,2048
0,1555,2,2,16,2048
0,1556,14,14,16,2048
0,1557,12,12,16,2048
0,1558,15,15,16,2048
0,1559,13,13,16,2048
0,1560,4,4,16,2048
0,1561,4,4,16,2048
0,1562,3,3,16,2048
0,1563,14,14,16,2048
0,1564,8,8,16,2048
0,1565,7,12,16,2048
0,1566,15,15,16,2048
0,1567,9,9,16,2048
0,1568,14,14,16,2048
0,1569,15,15,16,2048
0,1570,1,1,16,2048
0,1571,5,5,16,2048
0,1572,11,11,16,2048
0,1573,13,13,16,2048
0,1574,2,2,16,2048
0,1575,5,5,16,2048
0,1576,8,8,16,2048
0,1577,12,12,16,2048
0,1578,1,1,16,2048
0,1579,9,9,16,2048
0,1580,4,4,16,2048
0,1581,3,3,16,2048
0,1582,8,8,16,2048
0,1583,6,6,16,2048
0,1584,10,10,16,2048
0,1585,5,5,16,2048
0,1586,13,13,16,2048
0,1587,1,1,16,2048
0,1588,13,13,16,2048
0,1589,0,3,16,2048
0,1590,11,11,16,2048
0,1591,5,5,16,2048
0,1592,6,6,16,2048
0,1593,0,0,16,2048
0,1594,11,11,16,2048
0,1595,2,2,16,2048
0,1596,10,10,16,2048
0,1597,11,11,16,2048
0,1598,13,13,16,2048
0,1599,11,11,16,2048
0,1600,4,4,16,2048
0,1601,11,11,16,2048
0,1602,13,13,16,2048
0,1603,5,5,16,2048
0,1604,1,1,16,2048
0,1605,14,14,16,2048
0,1606,2,2,16,2048
0,1607,9,9,16,2048
0,1608,3,3,16,2048
0,1609,2,2,16,2048
0,1610,12,12,16,2048
0,1611,2,2,16,2048
0,1612,10,10,16,2048
0,1613,11,11,16,2048
0,1614,0,0,16,2048
0,1615,2,2,16,2048
0,1616,12,12,16,2048
0,1617,8,8,16,2048
0,1618,1,1,16,2048
0,1619,15,15,16,2048
0,1620,4,4,16,2048
0,1621,0,0,16,2048
0,1622,14,14,16,2048
0,1623,0,0,16,2048
0,1624,8,8,16,2048
0,1625,15,15,16,2048
0,1626,9,9,16,2048
0,1627,9,9,16,2048
0,1628,6,6,16,2048
0,1629,2,2,16,2048
0,1630,9,9,16,2048
0,1631,14,14,16,2048
0,1632,1,1,16,2048
0,1633,14,14,16,2048
0,1634,6,6,16,2048
0,1635,8,8,16,2048
0,1636,2,2,16,2048
0,1637,9,9,16,2048
0,1638,2,2,16,2048
0,1639,4,4,16,2048
0,1640,11,11,16,2048
0,1641,0,0,16,2048
0,1642,7,7,16,2048
0,1643,9,9,16,2048
0,1644,2,2,16,2048
0,1645,4,4,16,2048
0,1646,5,5,16,2048
0,1647,10,10,16,2048
0,1648,15,15,16,2048
0,1649,13,13,16,2048
0,1650,3,3,16,2048
0,1651,0,0,16,2048
0,1652,0,0,16,2048
0,1653,9,9,16,2048
0,1654,2,2,16,2048
0,1655,3,3,16,2048
0,1656,13,13,16,2048
0,1657,13,13,16,2048
0,1658,13,13,16,2048
0,1659,4,4,16,2048
0,1660,9,9,16,2048
0,1661,9,9,16,2048
0,1662,2,2,16,2048
0,1663,8,8,16,2048
0,1664,8,8,16,2048
0,1665,6,6,16,2048
0,1666,12,12,16,2048
0,1667,10,10,16,2048
0,1668,8,8,16,2048
0,1669,11,11,16,2048
0,1670,12,12,16,2048
0,1671,9,9,16,2048
0,1672,4,4,16,2048
0,1673,12,12,16,2048
0,1674,11,11,16,2048
0,1675,15,15,16,2048
0,1676,2,2,16,2048
0,1677,6,6,16,2048
0,1678,14,14,16,2048
0,1679,8,8,16,2048
0,1680,15,15,16,2048
0,1681,0,0,16,2048
0,1682,0,0,16,2048
0,1683,12,12,16,2048
0,1684,5,5,16,2048
0,1685,8,8,16,2048
0,1686,6,6,16,2048
0,1687,6,6,16,2048
0,1688,15,15,16,2048
0,1689,1,1,16,2048
0,1690,12,12,16,2048
0,1691,14,14,16,2048
0,1692,10,10,16,2048
0,1693,6,6,16,2048
0,1694,2,2,16,2048
0,1695,10,10,16,2048
0,1696,7,7,16,2048
0,1697,2,2,16,2048
0,1698,5,5,16,2048
0,1699,15,15,16,2048
0,1700,4,4,16,2048
0,1701,2,2,16,2048
0,1702,10,10,16,2048
0,1703,3,3,16,2048
0,1704,14,14,16,2048
0,1705,13,13,16,2048
0,1706,15,15,16,2048
0,1707,14,14,16,2048
0,1708,3,3,16,2048
0,1709,3,3,16,2048
0,1710,5,5,16,2048
0,1711,7,7,16,2048
0,1712,14,14,16,2048
0,1713,11,11,16,2048
0,1714,10,10,16,2048
0,1715,14,14,16,2048
0,1716,10,10,16,2048
0,1717,6,6,16,2048
0,1718,6,6,16,2048
0,1719,8,8,16,2048
0,1720,1,1,16,2048
0,1721,11,11,16,2048
0,1722,10,10,16,2048
0,1723,11,11,16,2048
0,1724,8,8,16,2048
0,1725,12,12,16,2048
0,1726,15,15,16,2048
0,1727,9,9,16,2048
0,1728,7,7,16,2048
0,1729,1,1,16,2048
0,1730,12,12,16,2048
0,1731,14,14,16,2048
0,1732,11,11,16,2048
0,1733,13,13,16,2048
0,1734,13,13,16,2048
0,1735,12,12,16,2048
0,1736,8,8,16,2048
0,1737,1,1,16,2048
0,1738,0,0,16,2048
0,1739,3,3,16,2048
0,1740,6,6,16,2048
0,1741,11,11,16,2048
0,1742,7,7,16,2048
0,1743,0,0,16,2048
0,1744,3,3,16,2048
0,1745,15,15,16,2048
0,1746,15,15,16,2048
0,1747,6,6,16,2048
0,1748,12,12,16,2048
0,1749,11,11,16,2048
0,1750,14,14,16,2048
0,1751,14,14,16,2048
0,1752,10,10,16,2048
0,1753,6,6,16,2048
0,1754,10,10,16,2048
0,1755,5,5,16,2048
0,1756,5,6,16,2048
0,1757,9,9,16,2048
0,1758,9,9,16,2048
0,1759,9,9,16,2048
0,1760,6,6,16,2048
0,1761,6,6,16,2048
0,1762,0,0,16,2048
0,1763,9,9,16,2048
0,1764,9,9,16,2048
0,1765,14,14,16,2048
0,1766,8,8,16,2048
0,1767,7,7,16,2048
0,1768,1,1,16,2048
0,1769,3,3,16,2048
0,1770,5,5,16,2048
0,1771,6,6,16,2048
0,1772,5,5,16,2048
0,1773,6,6,16,2048
0,1774,12,12,16,2048
0,1775,2,2,16,2048
0,1776,5,5,16,2048
0,1777,2,2,16,2048
0,1778,4,4,16,2048
0,1779,10,10,16,2048
0,1780,0,0,16,2048
0,1781,5,5,16,2048
0,1782,0,0,16,2048
0,1783,15,15,16,2048
0,1784,11,11,16,2048
0,1785,3,3,16,2048
0,1786,3,3,16,2048
0,1787,1,1,16,2048
0,1788,7,7,16,2048
0,1789,12,12,16,2048
0,1790,9,9,16,2048
0,1791,14,14,16,2048
0,1792,5,5,16,2048
0,1793,4,4,16,2048
0,1794,7,7,16,2048
0,1795,3,3,16,2048
0,1796,15,15,16,2048
0,1797,2,2,16,2048
0,1798,7,15,16,2048
0,1799,8,8,16,2048
0,1800,0,0,16,2048
0,1801,7,7,16,2048
0,1802,7,7,16,2048
0,1803,4,4,16,2048
0,1804,2,2,16,2048
0,1805,0,9,16,2048
0,1806,0,0,16,2048
0,1807,7,7,16,2048
0,1808,1,1,16,2048
0,1809,15,15,16,2048
0,1810,3,3,16,2048
0,1811,10,10,16,2048
0,1812,10,10,16,2048
0,1813,7,7,16,2048
0,1814,14,14,16,2048
0,1815,1,1,16,2048
0,1816,3,3,16,2048
0,1817,4,4,16,2048
0,1818,2,2,16,2048
0,1819,4,4,16,2048
0,1820,5,5,16,2048
0,1821,12,12,16,2048
0,1822,4,4,16,2048
0,1823,14,14,16,2048
0,1824,12,12,16,2048
0,1825,14,9,16,2048
0,1826,1,1,16,2048
0,1827,15,15,16,2048
0,1828,9,9,16,2048
0,1829,15,15,16,2048
0,1830,5,5,16,2048
0,1831,15,15,16,2048
0,1832,9,9,16,2048
0,1833,1,1,16,2048
0,1834,6,6,16,2048
0,1835,2,2,16,2048
0,1836,15,15,16,2048
0,1837,4,4,16,2048
0,1838,3,3,16,2048
0,1839,8,8,16,2048
0,1840,6,6,16,2048
0,1841,1,1,16,2048
0,1842,13,13,16,2048
0,1843,13,13,16,2048
0,1844,11,11,16,2048
0,1845,9,9,16,2048
0,1846,6,6,16,2048
0,1847,8,8,16,2048
0,1848,8,8,16,2048
0,1849,2,2,16,2048
0,1850,1,1,16,2048
0,1851,4,4,16,2048
0,1852,7,7,16,2048
0,1853,2,2,16,2048
0,1854,1,1,16,2048
0,1855,13,13,16,2048
0,1856,5,5,16,2048
0,1857,9,9,16,2048
0,1858,8,8,16,2048
0,1859,11,11,16,2048
0,1860,11,11,16,2048
0,1861,4,4,16,2048
0,1862,13,13,16,2048
0,1863,5,5,16,2048
0,1864,13,10,16,2048
0,1865,6,6,16,2048
0,1866,1,1,16,2048
0,1867,12,12,16,2048
0,1868,0,0,16,2048
0,1869,12,12,16,2048
0,1870,0,0,16,2048
0,1871,3,3,16,2048
0,1872,9,9,16,2048
0,1873,15,15,16,2048
0,1874,6,6,16,2048
0,1875,1,1,16,2048
0,1876,3,3,16,2048
0,1877,14,14,16,2048
0,1878,11,11,16,2048
0,1879,1,1,16,2048
0,1880,6,6,16,2048
0,1881,4,4,16,2048
0,1882,2,2,16,2048
0,1883,13,13,16,2048
0,1884,9,9,16,2048
0,1885,2,2,16,2048
0,1886,10,10,16,2048
0,1887,6,6,16,2048
0,1888,0,0,16,2048
0,1889,7,7,16,2048
0,1890,2,2,16,2048
0,1891,3,3,16,2048
0,1892,14,14,16,2048
0,1893,11,11,16,2048
0,1894,2,2,16,2048
0,1895,13,13,16,2048
0,1896,9,9,16,2048
0,1897,13,13,16,2048
0,1898,11,11,16,2048
0,1899,5,5,16,2048
0,1900,8,8,16,2048
0,1901,8,8,16,2048
0,1902,11,11,16,2048
0,1903,3,3,16,2048
0,1904,5,5,16,2048
0,1905,3,3,16,2048
0,1906,4,4,16,2048
0,1907,2,2,16,2048
0,1908,0,0,16,2048
0,1909,15,15,16,2048
0,1910,1,1,16,2048
0,1911,14,14,16,2048
0,1912,0,0,16,2048
0,1913,12,12,16,2048
0,1914,5,5,16,2048
0,1915,8,8,16,2048
0,1916,4,10,16,2048
0,1917,7,7,16,2048
0,1918,7,7,16,2048
0,1919,8,8,16,2048
0,1920,6,6,16,2048
0,1921,8,8,16,2048
0,1922,13,13,16,2048
0,1923,6,6,16,2048
0,1924,5,5,16,2048
0,1925,2,2,16,2048
0,1926,5,5,16,2048
0,1927,2,2,16,2048
0,1928,2,2,16,2048
0,1929,15,15,16,2048
0,1930,1,1,16,2048
0,1931,7,7,16,2048
0,1932,13,13,16,2048
0,1933,15,15,16,2048
0,1934,2,2,16,2048
0,1935,2,2,16,2048
0,1936,5,5,16,2048
0,1937,8,11,16,2048
0,1938,15,15,16,2048
0,1939,3,3,16,2048
0,1940,2,2,16,2048
0,1941,4,4,16,2048
0,1942,13,13,16,2048
0,1943,0,0,16,2048
0,1944,6,6,16,2048
0,1945,1,14,16,2048
0,1946,2,2,16,2048
0,1947,14,14,16,2048
0,1948,0,0,16,2048
0,1949,5,5,16,2048
0,1950,14,14,16,2048
0,1951,9,9,16,2048
0,1952,1,1,16,2048
0,1953,7,7,16,2048
0,1954,15,15,16,2048
0,1955,6,6,16,2048
0,1956,8,8,16,2048
0,1957,8,8,16,2048
0,1958,10,6,16,2048
0,1959,2,2,16,2048
0,1960,13,13,16,2048
0,1961,15,15,16,2048
0,1962,2,2,16,2048
0,1963,13,13,16,2048
0,1964,13,13,16,2048
0,1965,11,11,16,2048
0,1966,5,5,16,2048
0,1967,7,7,16,2048
0,1968,13,13,16,2048
0,1969,2,2,16,2048
0,1970,13,13,16,2048
0,1971,14,14,16,2048
0,1972,10,10,16,2048
0,1973,5,5,16,2048
0,1974,8,8,16,2048
0,1975,0,0,16,2048
0,1976,14,6,16,2048
0,1977,5,5,16,2048
0,1978,0,0,16,2048
0,1979,12,12,16,2048
0,1980,10,10,16,2048
0,1981,9,9,16,2048
0,1982,0,0,16,2048
0,1983,12,12,16,2048
0,1984,10,10,16,2048
0,1985,12,12,16,2048
0,1986,13,13,16,2048
0,1987,3,3,16,2048
0,1988,3,3,16,2048
0,1989,14,14,16,2048
0,1990,8,8,16,2048
0,1991,7,7,16,2048
0,1992,4,4,16,2048
0,1993,10,10,16,2048
0,1994,12,12,16,2048
0,1995,0,0,16,2048
0,1996,8,8,16,2048
0,1997,15,15,16,2048
0,1998,4,4,16,2048
0,1999,4,4,16,2048
0,2000,14,14,16,2048
0,2001,0,0,16,2048
0,2002,6,6,16,2048
0,2003,7,7,16,2048
0,2004,12,12,16,2048
0,2005,2,2,16,2048
0,2006,6,6,16,2048
0,2007,2,2,16,2048
0,2008,12,12,16,2048
0,2009,10,10,16,2048
0,2010,7,7,16,2048
0,2011,6,6,16,2048
0,2012,2,2,16,2048
0,2013,14,14,16,2048
0,2014,10,10,16,2048
0,2015,5,5,16,2048
0,2016,6,6,16,2048
0,2017,11,11,16,2048
0,2018,11,11,16,2048
0,2019,7,7,16,2048
0,2020,4,4,16,2048
0,2021,10,10,16,2048
0,2022,10,10,16,2048
0,2023,9,10,16,2048
0,2024,1,1,16,2048
0,2025,7,7,16,2048
0,2026,9,9,16,2048
0,2027,15,15,16,2048
0,2028,8,8,16,2048
0,2029,5,5,16,2048
0,2030,8,8,16,2048
0,2031,2,10,16,2048
0,2032,1,1,16,2048
0,2033,10,10,16,2048
0,2034,15,15,16,2048
0,2035,13,13,16,2048
0,2036,9,9,16,2048
0,2037,0,0,16,2048
0,2038,15,15,16,2048
0,2039,7,7,16,2048
0,2040,4,4,16,2048
0,2041,14,14,16,2048
0,2042,11,11,16,2048
0,2043,11,11,16,2048
0,2044,4,4,16,2048
0,2045,15,15,16,2048
0,2046,7,7,16,2048
0,2047,8,8,16,2048
1,0,12,12,16,2048
1,1,10,10,16,2048
1,2,2,2,16,2048
1,3,4,4,16,2048
1,4,5,5,16,2048
1,5,15,15,16,2048
1,6,11,11,16,2048
1,7,5,5,16,2048
1,8,11,11,16,2048
1,9,11,11,16,2048
1,10,6,6,16,2048
1,11,6,6,16,2048
1,12,14,14,16,2048
1,13,8,8,16,2048
1,14,2,12,16,2048
1,15,11,11,16,2048
