alice_sha256,attempted,backend_name,backend_version,bob_sha256,calibration_sha256,candidate_ids,dataset_id,denominator_included,dimension,epsilon_ec,failure_reason,frame_id,frame_len_symbols,global_rounds_attempted,key_dependent_disclosure_bits_total,ldpc_syndrome_bits,leakage_comparison_policy,mapping,method,n_pairs,pair_idx_sequence_sha256,plan_frame_id,public_control_bits_total,raw_ser,runtime_s,selection_binding_sha256,status,stratum,terminal_prefix_id,transcript_bytes_len,transcript_bytes_sha256,transcript_first_event_id,transcript_last_event_id,transcript_sha256,verification_check_count,verification_invoked,verification_seed_id,verification_tag_bits,verification_tag_bits_component
fc0e3f52839542b493c7dc4d3be0aad8ebf854a4ed8d843a5f2f9ecc0c950fdc,True,ldpc.BpOsdDecoder,2.4.1,2718e6ac83d4c3b859428f2aa0d3a5e9254ca8a5e9e2e92ec9a7196454d2d19e,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f030,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f030,2623,0.29296875,0.1559999999590218,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,ac14e9999bb8abfdfdc4a841303ebf0b4cbfe08c45b6777ccbb025d8ed220a48,1,46,ac14e9999bb8abfdfdc4a841303ebf0b4cbfe08c45b6777ccbb025d8ed220a48,4,True,1303acf6daa36d932b9ded4b5bfb55374516b55e9e6bd48fd801a5bef1992292,64,64
011ab274a551df64afa2a4cd9f3565bd20bad65df8adc8ec61e389b3e623c488,True,ldpc.BpOsdDecoder,2.4.1,4d105e3e0fa1c433c957251673e56418177bfee0430d0fd4aa0e50d347513fbe,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f000,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f000,2623,0.203125,0.1410000000614673,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,cc9a6a9fd2fd92ce198eaa6eb0ef5e85d0d92e5fbebacf51d13dc93d7cdda4c3,1,46,cc9a6a9fd2fd92ce198eaa6eb0ef5e85d0d92e5fbebacf51d13dc93d7cdda4c3,4,True,60ed11e9d830e2ed2001739afd09c3263d7cb9ef2369f9b18a0d64b33b374be1,64,64
6f8e06cf446e7a1904ae3ac8852d1a08baf1ca6fe73b1bbf18ff2451675a3f65,True,ldpc.BpOsdDecoder,2.4.1,af4045ce0a745c2ea4b27dfe30f5b4a249c4b07b46360b46066db21c7cfb1638,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f030,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f030,2623,0.23828125,0.15600000007543713,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,98ca89c9ddf1afb9c97ae9dd555583b9247114790fb4023acc0af8a7935a44c7,1,46,98ca89c9ddf1afb9c97ae9dd555583b9247114790fb4023acc0af8a7935a44c7,4,True,18210d116dd198a1c84a761b4466b0eb5813920f2163485f889e47268139160a,64,64
c3b885c0506d325a44cdf2541c2a73a501c4be9bdc2627e51c1d532cae3133ea,True,ldpc.BpOsdDecoder,2.4.1,23de13db2b5b70a44043e98ef5fdf6d3c4bb0aa8e8092e92ca722135f6660d36,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f019,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f019,2623,0.234375,0.1559999999590218,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,79260c80a46ba9a6fe5ccea6362c22b485d3c829d112e6dbe3e543503710df0d,1,46,79260c80a46ba9a6fe5ccea6362c22b485d3c829d112e6dbe3e543503710df0d,4,True,5e60e9a6ff828dc922f8aa955060a4aedfe868fa94b014970cd83d32a28dd220,64,64
224041d3d9237119afe7aafc0e0243a8f6b2fa1dc5f9f598101cfe72e8762c10,True,ldpc.BpOsdDecoder,2.4.1,cbb89a19eed4a6fa9d8598976525a6e484d08f0b6df086ce9f9d1308b1d3284b,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f008,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f008,2623,0.26171875,0.14099999994505197,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,d3967be111505f54f894400ada6af2a144dcfc0692f9ba855569746322e74c5d,1,46,d3967be111505f54f894400ada6af2a144dcfc0692f9ba855569746322e74c5d,4,True,a19023237d094c33f80e4c2045cc788518751e9fe204a148f517d611313c2b4f,64,64
ecf4552150718b70878e88c5d36e1a03162caf38b3d2c4c821da102253a59a6a,True,ldpc.BpOsdDecoder,2.4.1,62ede626d23b8552ebdc6162dec2e0ced86ec54b3c0fb6a88b6bbc02f576d333,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f014,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f014,2623,0.18359375,0.15700000000651926,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,662cadfa7991085848e7c35b0bd571d3e0e51474401f7d4a5bbe88409bd26c77,1,46,662cadfa7991085848e7c35b0bd571d3e0e51474401f7d4a5bbe88409bd26c77,4,True,6ea80fe1777e1ff264899f8add6d9c1749900f5b10d074c51eb0d469c7458a6b,64,64
bafa84658c2a2563024e5282373625c0ff5bf3fe8c88e105e4eaa08f385e1ea3,True,ldpc.BpOsdDecoder,2.4.1,57ae09dcad442d31bebc482293a93e0a065d861b1464279716e42325938770d0,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f031,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f031,2623,0.24609375,0.14000000001396984,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,06ab3cd0e8992448daddd3b58f330fa57fbe1c97d07c9b1dd90eb7587d047108,1,46,06ab3cd0e8992448daddd3b58f330fa57fbe1c97d07c9b1dd90eb7587d047108,4,True,fb5d4bdb3549d1a6f1f3ca21ec3056d35a68a0fc27b62bedfe63ab66ea54f517,64,64
e5dc709f737430aa3ce5b3f8568c5a035aa31eb52a62c5b0ed4b083c1dafb5ec,True,ldpc.BpOsdDecoder,2.4.1,785da81d308bae4b55ecd69b0bd9d4fc5ab6d9c9c6d1783ea051ffd7fa3fb625,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f027,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f027,2623,0.19140625,0.15700000000651926,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,ead567a63cffabeac6ed7b392a5b6fc62856c0c5eae8d26e183a987d2368283c,1,46,ead567a63cffabeac6ed7b392a5b6fc62856c0c5eae8d26e183a987d2368283c,4,True,e5eeb1e058eda147d72fb812dfa8a884d239039256d84aff689727caa853d903,64,64
14a87323651cac5c1461e23c773d01e976a05a2f44dcbada2d92d189ed408765,True,ldpc.BpOsdDecoder,2.4.1,e09a778f8e536287ad83c07d17df5a51f5bca69094e562e28c5eeaecee9b688f,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f007,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f007,2623,0.2578125,0.1559999999590218,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,ae35872290c29061ef5bd257263a1eb99c8fd97de89f5db92cab9f21eb1a9ccd,1,46,ae35872290c29061ef5bd257263a1eb99c8fd97de89f5db92cab9f21eb1a9ccd,4,True,4f8cf6ba2c49433aa4c49776e4710602af234b8d10a58bdd2be637e349f53175,64,64
db3963763ac26a7f4eb44759e1446dfcfe8b36be53442688c7d22a9c6f18f9e9,True,ldpc.BpOsdDecoder,2.4.1,f5aa7fd9bf747e4155f19764aec369e28a6d5ea941ff643653a7a8e78574581f,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f015,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f015,2623,0.26953125,0.15600000007543713,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,7355e5ae821dbabf98c15cfbb088052c888d056018bc311e94cd0185e8ec91f3,1,46,7355e5ae821dbabf98c15cfbb088052c888d056018bc311e94cd0185e8ec91f3,4,True,0560a637fc80b4ef859ef915cf2bd8700a7c1b3b0e02f4c6dacfc2d08ae95fb9,64,64
18b57d2ec57b2fa5ee98647e05bd2e51933a2bfdd7807cae14215976ea3f54c6,True,ldpc.BpOsdDecoder,2.4.1,aef54e5fddc578e5e6bd88419ca53aebd7598216b7fff25b66ebe2eb5ae779e1,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,,calibrated:f024,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f024,2623,0.2109375,0.1559999999590218,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verified_success,calibrated,p0875,12945,229b0c9c485484458e6472ccd4be8dbf42dab40b8c11fb393235b832e5b72536,1,46,229b0c9c485484458e6472ccd4be8dbf42dab40b8c11fb393235b832e5b72536,4,True,cfc98d01d0a81100140adcf13bb352c94a7f27b506fb8e87f8ca7b9e2708e644,64,64
2d5a25086cf78f66ebc23b3577600f89e48955fb285de9c3f71075285731e5f5,True,ldpc.BpOsdDecoder,2.4.1,4f5908dd8ecead9276270fb0d24c292dc832a16271fbe10c82095b00cbbe18e7,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f024,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f024,2623,0.2265625,0.15700000000651926,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,e38eed0cbb688e8a2270cbc7da647004bb937cdcc347920cef651ee094346af7,1,46,e38eed0cbb688e8a2270cbc7da647004bb937cdcc347920cef651ee094346af7,4,True,26307675b1a15354c05034860bed59dc88b8245745f08d0ffb16111546292513,64,64
173ead55bdeb388efb5f2b21b1472ddb12ab78bcbdc5dbfa00ef06b29fe08558,True,ldpc.BpOsdDecoder,2.4.1,c73455d6a42deb049c38977d1d88c9a68286066f082fd0d7279f66c219a29aca,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f017,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f017,2623,0.23828125,0.17099999997299165,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,cec71710ee01c4c39da68872b1d26d1140b97bd9b31624f28cc0cc7f52f068b0,1,46,cec71710ee01c4c39da68872b1d26d1140b97bd9b31624f28cc0cc7f52f068b0,4,True,3e389d13e09bf4d7b423f7a20998b2a0aba84114eb63e030c33b4d1c7a186131,64,64
fad3d2b8710b653315f46c458c659ad4dceba565e5f184e55fdca8d5a2a1d9b5,True,ldpc.BpOsdDecoder,2.4.1,a53dc59e10168d7acef0bd1a087879528d8772e064c81006dc82d6210d8ab2c1,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f010,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f010,2623,0.2578125,0.15700000000651926,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,71c2e735420991086778f97f5cc3d5db0669544eae88cb7356b85979c541f05d,1,46,71c2e735420991086778f97f5cc3d5db0669544eae88cb7356b85979c541f05d,4,True,9108fb2e8f8e3d5a89fa7079bbe28417a325a0decffd9f789a6af57a20f8ccc0,64,64
8980fcc799c2e46cbeebd84859de4033f2c06f0bb934d94adec9f40dd5b23416,True,ldpc.BpOsdDecoder,2.4.1,86380a5981dd93283e6ddd0183b49f4675a7d681f54a4a9e1cf684f84e88c3ac,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f021,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f021,2623,0.29296875,0.15600000007543713,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,3f1f8c55a28fc2fe2a95cc9b3e6c06ecb2103b5e0e8492e63f72841e9cf6b12a,1,46,3f1f8c55a28fc2fe2a95cc9b3e6c06ecb2103b5e0e8492e63f72841e9cf6b12a,4,True,457980bf148d0846e6cc52d921d902ba576e0495d8b8b011d9e3e70854fb88ce,64,64
630cbd2c912ba5e08d875b861db8de808a0a9597e551f30a91d72bb971464031,True,ldpc.BpOsdDecoder,2.4.1,2ebd947baaefec84b60887ec67975641bbe568ab10ea4dbd9fba9e4f2667619b,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f013,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f013,2623,0.28515625,0.1559999999590218,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,579e58039515cf66b8122391e679533c32d7733b2513e070b5b9050ebeab640b,1,46,579e58039515cf66b8122391e679533c32d7733b2513e070b5b9050ebeab640b,4,True,249d5dabfd44a71b4a9a8d266152564f76cbbf724a0f79b9c346665393e5b6f7,64,64
6cc4242dfb5850533c82f86ba1cec64b7105ae63e42edd96e4c7a2c728de951d,True,ldpc.BpOsdDecoder,2.4.1,273b41343968af7dab0ced81262387360fda5e17195f3832ec8ee3b35ad548e4,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f008,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f008,2623,0.21875,0.14000000001396984,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,521c996fda7b188eb17644b431f49c827302fa051f57e9b7929ac8eee5d0326c,1,46,521c996fda7b188eb17644b431f49c827302fa051f57e9b7929ac8eee5d0326c,4,True,0d25f87a05d26d249e7750a1ea35fe4b537320783df0d6a006d5bbeabef2ff3b,64,64
d5bab9bed531ce941fcfc3558eb36a07aabebe5b242c3ed3e12eed7dfbdcdc97,True,ldpc.BpOsdDecoder,2.4.1,a6cf3bbd358c8a8fdbe72f4a216e11c6f0d5737900cd838951a6605dc646ec65,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f025,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f025,2623,0.21484375,0.15700000000651926,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,f59696c0e451e5b31b0e878b646525fe0837e3dd31f50d3745f8abc6a40feaa5,1,46,f59696c0e451e5b31b0e878b646525fe0837e3dd31f50d3745f8abc6a40feaa5,4,True,0ac7f3cc13c37c1e17199f73071ccff83e0eed520002b36c2529fdd6ae8c20bd,64,64
6b945aeb353bd6c55c50d175f6c9379dfaabdd612fc36794af8c35bb6be2dbf6,True,ldpc.BpOsdDecoder,2.4.1,97793ce198ea140090de021dc216723032c26d5e263038d88f49dc550b88fce3,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f005,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f005,2623,0.26953125,0.15600000007543713,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,ff2d053e0d6cbc35b1103f85e183fec4f5b962077681e4dcc0d13cce113a24f4,1,46,ff2d053e0d6cbc35b1103f85e183fec4f5b962077681e4dcc0d13cce113a24f4,4,True,6baa6b70c925d81dfd151cf1ddde3480d10af60784cf9d0a35b69de98ff35258,64,64
adf827967d3a21c4a1fe3c7affdd9732cc7ce1b61e866c0a9c937fa59c13c9e7,True,ldpc.BpOsdDecoder,2.4.1,ba1fb4417bbc6b0f70081ad9bfca476ffa77514b65626b963acef9aafd04128d,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f020,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f020,2623,0.265625,0.1559999999590218,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,6bd1e752017d3044a06baab6a1ea9516e5d2bc60009b263ad21ffa1751fffc7f,1,46,6bd1e752017d3044a06baab6a1ea9516e5d2bc60009b263ad21ffa1751fffc7f,4,True,868c39738864b51577a7a469ca242055e109f489ed8b2679365be4cbcc890949,64,64
0bcf4e37802928716884959a31391cd26f5e1cc114cc2c8c72d3f7fb9a9704ba,True,ldpc.BpOsdDecoder,2.4.1,7f74f47dd6e9df412618a95fa47ca6667a110beac4322d85e55934b083a71541,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f026,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f026,2623,0.28515625,0.14000000001396984,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,e84d7d5df46a5065690bc20195cff971580328dcfa755a7f98a6b204bb311d67,1,46,e84d7d5df46a5065690bc20195cff971580328dcfa755a7f98a6b204bb311d67,4,True,d800303c2fe62dd6eaf7c534a5155e21c05b8c9356edf7357a669a5d6c93fc91,64,64
ca39fc43751fb1a0e0a2f2804d5b70f8e57188a6ad729c47a1523d89e2cf4231,True,ldpc.BpOsdDecoder,2.4.1,2eb814c83a2d476e7f10da63881257076ef7e0c8dcf85759836d68c533aabaf8,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f029,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f029,2623,0.296875,0.15700000000651926,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,bc414ab17713e665d3d5da0eb9ff61591197ab66a996c26fc1994f015af3a80a,1,46,bc414ab17713e665d3d5da0eb9ff61591197ab66a996c26fc1994f015af3a80a,4,True,1cc6afc2cac8cd25b91a05d35b660a112671ade7d60e4a5feca89a46721562a6,64,64
95c587d7edfe5fe25185e948ab66497d865c88e503f4e9e878efd1932f2af518,True,ldpc.BpOsdDecoder,2.4.1,54512835564a8af823e05e9797dac6983fa1f730c057e68b968f4bdb3d4d301c,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,,calibrated:f002,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f002,2623,0.1875,0.1720000000204891,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verified_success,calibrated,p0875,12945,cb84cd20d10d453c378aad17e07f74d19388859554d99e4e2eb31f6e36b676f0,1,46,cb84cd20d10d453c378aad17e07f74d19388859554d99e4e2eb31f6e36b676f0,4,True,45bb8794fe648391c16aa2b829744e04fa83868444351919abdb9e8456da4600,64,64
24b7d767a36f2f8b815ff9b5a67dff19b71efe59dff07bb8c53e216babaa3433,True,ldpc.BpOsdDecoder,2.4.1,0b07efa0bf05560b20d65154940423f6a5aaca9e4d38dabed72fd3aa2cd3006f,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f031,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f031,2623,0.22265625,0.1559999999590218,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,c03d32597cb6145311a9fe0313dee290d1332d955944ed2a320218d4cd89e6a9,1,46,c03d32597cb6145311a9fe0313dee290d1332d955944ed2a320218d4cd89e6a9,4,True,b402ad8c1431321efb4e03f2a8bcb3bad258247092a393745f1fb8be2f821f2e,64,64
a979c88412c41ff57019eb653704c17f341ff152c1adb9c4e233f02580d7687d,True,ldpc.BpOsdDecoder,2.4.1,8d3db9e2893f29847a2d902b2133ef44ea110cf6df5bb55bfa24c3da54fba9eb,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f028,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f028,2623,0.26171875,0.15600000007543713,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,a9d6dcf191c8dea982de1d607ade398745d4575e45f85ca9fe35e44764f3ff47,1,46,a9d6dcf191c8dea982de1d607ade398745d4575e45f85ca9fe35e44764f3ff47,4,True,519c2064d6669d7d9c501aa44c3a6fae15046e57be09b3e95485995c592446b6,64,64
