attempted,calibration_source_sha256,codebook_ids,dataset_id,denominator_included,dimension,epsilon_ec,failure_reason,frame_id,frame_len_symbols,key_dependent_disclosure_bits_total,ldpc_syndrome_bits,leakage_comparison_policy,mapping,method,n_pairs,pair_idx_sequence_sha256,plan_frame_id,policy_id,public_control_bits_total,qualification_role,rate_ids,raw_ser,runtime_s,status,stratum_p,transcript_bytes_len,transcript_bytes_sha256,transcript_first_event_id,transcript_last_event_id,transcript_sha256,verification_invoked,verification_seed_id,verification_tag_bits,verification_tag_bits_component
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f014,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f014,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.0625,0.0,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,b5546ae564b36481430bd07f9c72554a8a8c6225d2a46bcc8ea829a1f8fa7d8e,[],synthetic_p0.02,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p020_confirmation_f028,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p020_confirmation_f028,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.203125,0.015000000013969839,unsupported_domain,0.02,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f013,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f013,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.078125,0.0,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,b5546ae564b36481430bd07f9c72554a8a8c6225d2a46bcc8ea829a1f8fa7d8e,[],synthetic_p0.02,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p020_confirmation_f021,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p020_confirmation_f021,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.171875,0.0,unsupported_domain,0.02,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,b5546ae564b36481430bd07f9c72554a8a8c6225d2a46bcc8ea829a1f8fa7d8e,[],synthetic_p0.02,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p020_confirmation_f030,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p020_confirmation_f030,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.171875,0.0,unsupported_domain,0.02,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,b5546ae564b36481430bd07f9c72554a8a8c6225d2a46bcc8ea829a1f8fa7d8e,[],synthetic_p0.02,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p020_confirmation_f001,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p020_confirmation_f001,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.15625,0.0,unsupported_domain,0.02,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,b5546ae564b36481430bd07f9c72554a8a8c6225d2a46bcc8ea829a1f8fa7d8e,[],synthetic_p0.02,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p020_confirmation_f012,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p020_confirmation_f012,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.109375,0.0,unsupported_domain,0.02,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f019,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f019,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.0625,0.0,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f021,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f021,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.078125,0.0,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f009,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f009,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.0625,0.0,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f010,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f010,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.0625,0.0,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,b5546ae564b36481430bd07f9c72554a8a8c6225d2a46bcc8ea829a1f8fa7d8e,[],synthetic_p0.02,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p020_confirmation_f000,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p020_confirmation_f000,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.109375,0.0,unsupported_domain,0.02,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,b5546ae564b36481430bd07f9c72554a8a8c6225d2a46bcc8ea829a1f8fa7d8e,[],synthetic_p0.02,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p020_confirmation_f004,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p020_confirmation_f004,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.171875,0.0,unsupported_domain,0.02,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,b5546ae564b36481430bd07f9c72554a8a8c6225d2a46bcc8ea829a1f8fa7d8e,[],synthetic_p0.02,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p020_confirmation_f031,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p020_confirmation_f031,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.125,0.0,unsupported_domain,0.02,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f001,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f001,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.078125,0.0,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f017,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f017,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.03125,0.0,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,b5546ae564b36481430bd07f9c72554a8a8c6225d2a46bcc8ea829a1f8fa7d8e,[],synthetic_p0.02,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p020_confirmation_f018,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p020_confirmation_f018,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.203125,0.0,unsupported_domain,0.02,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,b5546ae564b36481430bd07f9c72554a8a8c6225d2a46bcc8ea829a1f8fa7d8e,[],synthetic_p0.02,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p020_confirmation_f006,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p020_confirmation_f006,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.296875,0.0,unsupported_domain,0.02,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f008,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f008,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.09375,0.01600000006146729,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f002,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f002,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.0625,0.0,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f028,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f028,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.125,0.0,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f029,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f029,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.09375,0.0,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,b5546ae564b36481430bd07f9c72554a8a8c6225d2a46bcc8ea829a1f8fa7d8e,[],synthetic_p0.02,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p020_confirmation_f029,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p020_confirmation_f029,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.203125,0.0,unsupported_domain,0.02,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,b5546ae564b36481430bd07f9c72554a8a8c6225d2a46bcc8ea829a1f8fa7d8e,[],synthetic_p0.02,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p020_confirmation_f005,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p020_confirmation_f005,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.21875,0.0,unsupported_domain,0.02,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,b5546ae564b36481430bd07f9c72554a8a8c6225d2a46bcc8ea829a1f8fa7d8e,[],synthetic_p0.02,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p020_confirmation_f007,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p020_confirmation_f007,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.09375,0.0,unsupported_domain,0.02,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f026,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f026,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.078125,0.0,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f012,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f012,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.109375,0.0,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
False,821c09b259e64073f4498fd3593b809fb2645e20c0666a58483dcf7e15868121,[],synthetic_p0.01,False,1024,0.0,codebook: codebook hash or filename mismatch,synthetic_q1024_p010_confirmation_f005,64,0,0,method_specific_not_cross_ranked,gray,ldpc_formal_v2,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p010_confirmation_f005,3236a5daab15c160c83c96431c8834594f3ea7c428b72b531d9d8bcf1cfa9b1d,0,confirmation,[],0.046875,0.0,unsupported_domain,0.01,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,0,0
